0.00613267,6,5.47824,5.00206,4.46933,3.90981,3.78197,2.26088,4.13025,-0.588073,5.91281,-4.19451,7.81877,-6.26578,7.39063,-4.8502,4.26094,-1.35569,1.45269,0.748605,1.74344,0.438967,4.20443,0.0164135,6.12427,1.40364,6.70618,4.03096,7.06305,6.54914,8.01827,8.54009,9.46476,10.2509,11.0783,11.8974,12.7179,13.5385,14.359,15.1795,16
0.00657071,6,5.50861,4.96438,4.45148,4.19743,2.85369,4.51985,-0.258936,6.88695,-5.15274,10.5438,-9.56943,12.2172,-9.86393,9.37598,-5.55174,4.25765,-0.887562,1.88054,0.21148,3.81692,-1.09474,6.87625,-1.09043,8.08178,1.39084,7.83358,4.70046,7.87038,7.38711,8.80849,9.37243,10.2784,11.0728,11.8984,12.7179,13.5385,14.359,15.1795,16
0.00700876,6,5.47341,4.98525,4.62394,3.4714,4.85909,0.225775,7.68612,-5.89583,13.3271,-13.3152,18.3472,-17.0106,17.6671,-13.3889,10.9299,-5.70615,4.38484,-1.07581,3.72572,-1.85777,7.48858,-3.74254,10.3287,-2.48737,10.1414,1.45347,8.89999,5.43637,8.65612,8.2372,9.60032,10.204,11.0936,11.8944,12.7186,13.5385,14.359,15.1795,16
0.00744681,6,5.49902,5.06976,4.09677,5.16388,0.847476,8.28342,-6.33374,15.9611,-17.2315,25.5315,-26.3064,29.6519,-26.1293,23.5056,-16.3571,12.1013,-5.97676,5.76158,-3.19351,8.08954,-6.22158,13.1157,-7.58552,14.4658,-4.06129,12.2034,1.63088,9.8893,6.23178,9.42453,9.09435,10.3945,11.0344,11.91,12.7157,13.5389,14.359,15.1795,16
0.00788486,6,5.54681,4.70749,5.45603,1.57701,8.67772,-6.40991,18.2596,-21.0085,33.3754,-37.4983,45.515,-44.7968,44.1064,-36.124,29.1632,-18.9045,13.889,-8.02584,10.2906,-8.9631,16.1973,-13.5608,20.8992,-12.5704,19.1194,-5.67743,14.1774,1.95006,10.7959,7.07731,10.1806,9.95462,11.1914,11.8634,12.7273,13.5368,14.3592,15.1795,16
0.0083229,6,5.28954,5.76543,2.37282,8.89248,-6.10571,20.0791,-24.3402,41.3891,-50.08,65.0321,-69.9663,74.6088,-68.5823,60.83,-46.3618,34.9709,-22.5616,18.779,-14.7413,20.6287,-20.3932,29.2258,-24.3602,30.8434,-18.516,24.0726,-7.19799,15.9905,2.42459,11.6225,7.96241,10.9292,10.8151,11.9913,12.6911,13.5454,14.3578,15.1797,16
0.00876095,6,6.07997,3.18796,8.97707,-5.44423,21.3333,-26.9623,49.0485,-63.3475,87.5589,-101.609,116.305,-117.121,113.045,-96.8123,79.2465,-57.5509,43.3147,-31.0986,31.1583,-30.269,39.9982,-39.5367,48.1231,-38.8238,42.7462,-25.1376,29.0865,-8.49786,17.5914,3.05559,12.3777,8.87652,11.6748,11.6739,12.794,13.5175,14.3641,15.1786,16
0.009199,6,4.09983,8.97193,-4.48852,22.0053,-28.6857,55.8594,-76.4814,112.083,-139.023,169.618,-184.41,191.757,-180.13,160.312,-129.2,100.797,-73.4684,59.9606,-51.2488,57.4751,-59.8105,71.8602,-68.2122,73.454,-56.8304,56.2193,-32.0827,33.926,-9.47589,18.9515,3.83392,13.0736,9.80981,12.4208,12.5297,13.5996,14.3427,15.1832,16
0.00963705,6,8.61199,-3.24251,22.1318,-29.4207,61.4181,-88.6452,137.328,-180.856,233.92,-271.898,302.097,-306.649,294.474,-259.408,216.934,-168.551,131.539,-103.035,95.2862,-93.1083,106.062,-109.194,119.502,-107.739,105.296,-77.9354,70.7299,-38.9711,38.3818,-10.0612,20.0624,4.74289,13.724,10.7537,13.17,13.3819,14.4076,15.1674,16
0.0100751,6,-1.0266,21.562,-29.1222,65.4504,-99.0878,161.897,-225.228,307.493,-379.445,447.549,-485.928,499.451,-475.071,426.999,-357.276,288.227,-224.692,185.39,-162.371,165.114,-170.058,186.598,-184.275,185.604,-158.724,143.198,-101.412,85.6574,-45.4323,42.2854,-10.215,20.9337,5.76116,14.3426,11.7013,13.9241,14.2304,15.2159,16
0.0105131,6,18.7051,-27.2575,67.6581,-107.188,184.426,-269.919,387.638,-505.13,629.243,-725.401,792.549,-806.373,775.247,-696.563,595.343,-483.595,390.276,-319.538,287.526,-276.395,290.887,-298.133,309.266,-290.251,271.853,-220.94,186.203,-126.322,100.353,-51.1378,45.518,-9.92879,21.5877,6.86522,14.9421,12.6472,14.6829,15.0817,16
0.0109512,6,-20.3835,66.6055,-112.076,203.6,-312.584,470.908,-645.298,845.494,-1029.11,1188.52,-1284.13,1312.73,-1259.16,1144.82,-984.28,817.504,-664.887,557.859,-492.666,477.291,-479.522,499.005,-494.866,483.702,-430.994,378.66,-293.291,232.931,-151.608,114.195,-55.8234,48.0123,-9.21997,22.0558,8.03169,15.5326,13.5923,15.4278,16
0.0113892,6,55.1532,-110.403,217.3,-350.644,553.352,-794.804,1091.67,-1396.77,1697.43,-1936.48,2093.53,-2131.06,2056.11,-1875.44,1634.75,-1370.64,1137.47,-956.754,853.522,-806.459,809.938,-815.146,819.312,-777.724,717.889,-608.489,505.016,-373.882,281.695,-176.18,126.637,-59.3025,49.7503,-8.12617,22.3732,9.2422,16.108,14.5861,16
0.0118273,6,-87.9011,218.241,-379.442,630.066,-947.19,1360.33,-1823.21,2322.78,-2785.31,3169.76,-3406.26,3473.45,-3353.15,3082.77,-2706.39,2302.84,-1928.93,1644.7,-1458.61,1376.49,-1349.76,1356.59,-1333.74,1282.82,-1162.32,1017.13,-822.463,648.493,-460.165,330.647,-199.007,137.242,-61.4697,50.756,-6.6964,22.5655,10.5195,16.5422,16
0.0122653,6,178.636,-383.951,691.381,-1093.42,1641.12,-2298.2,3060.24,-3842.94,4585.75,-5179.34,5558.9,-5658.66,5483.28,-5062.44,4488.26,-3854.16,3271.57,-2803.94,2497.98,-2328.88,2269.82,-2239.06,2202.08,-2089.64,1918.91,-1660.64,1383.26,-1070.23,805.395,-549.14,377.918,-219.186,145.699,-62.2955,51.0787,-4.95671,22.5581,12.1682,16
0.0127034,6,-311.221,707.346,-1214.24,1917.68,-2805.47,3896.62,-5109.31,6372.22,-7536.22,8481.42,-9069.6,9238.81,-8966.56,8327.2,-7433.4,6451.81,-5524.03,4776.5,-4250.52,3951.09,-3798.29,3724.07,-3616.36,3440.58,-3136.81,2752.37,-2279.49,1814.13,-1346.76,971.018,-637.586,421.759,-235.994,151.823,-61.7939,50.7103,-2.69665,21.6437,16
0.0131414,6,578.775,-1251.59,2152.76,-3315.92,4806.83,-6569.17,8540.88,-10544.4,12402.6,-13884.4,14822.5,-15089.2,14685.5,-13695.9,12318.7,-10778.6,9318.06,-8100.88,7228.41,-6676.58,6376.82,-6178.57,5976.18,-5643.57,5169.29,-4523.99,3800.54,-3019.33,2303.51,-1645.02,1139.99,-722.292,460.638,-248.894,155.491,-59.8314,49.1041,1.66623,16
0.0135795,6,-1022.37,2236.15,-3759.08,5739.65,-8184.61,11077.7,-14242.4,17460.5,-20400.5,22756.4,-24233.3,24678,-24062.2,22546.5,-20403.2,18000.3,-15677.5,13718.3,-12249.5,11285,-10685.6,10285.1,-9864.07,9302.62,-8493.35,7480.75,-6289.73,5071,-3873.73,2841.34,-1956.36,1306.64,-800.254,493.276,-257.402,156.212,-55.0828,42.8228,16
0.0140175,6,1833.86,-3929.35,6564.09,-9866.4,13926.6,-18626.3,23750.3,-28887.9,33579.3,-37305.6,39662.7,-40384.3,39466,-37123.6,33800,-30025.3,26346.6,-23168.8,20732.4,-19033.7,17924.9,-17111.8,16330.9,-15324.5,14006.6,-12337.2,10454.4,-8457.93,6559.93,-4829.28,3414.25,-2271.16,1465.35,-868.719,518.331,-260.146,150.928,-40.2801,16
0.0144556,6,-3223.84,6901.97,-11374.5,16933.3,-23615,31297,-39555.2,47803.4,-55269.3,61204.6,-64952,66150.6,-64765.3,61160.1,-55979.2,50058.5,-44203,39071.9,-35012.7,32085.7,-30043.4,28514,-27042,25309,-23087.9,20400.3,-17331.7,14148.8,-11034.3,8251.43,-5866.19,4006.38,-2579.3,1610.55,-924.495,532.417,-250.355,124.614,16
0.0148936,6,5674.63,-12021.6,19663.2,-28943.5,39987.4,-52496,65856,-79075.3,91008.1,-100453,106452,-108425,106360,-100787,92717,-83394.9,74084.2,-65772,59053.3,-54014.7,50366.4,-47516.4,44853.2,-41816.4,38132.5,-33714.3,28782.5,-23604.5,18594,-14004.2,10117.8,-6959.26,4600.12,-2870.05,1735.23,-959.818,521.013,-197.583,16
0.0153317,6,-9892.71,20879.6,-33832.7,49368.3,-67558.1,87977.4,-109562,130810,-149878,164967,-174569,177846,-174760,166155,-153547,138867,-124022,110577,-99448,90865.2,-84396.1,79243.2,-74435.3,69196.6,-63004.5,55794.9,-47761.2,39415,-31240.8,23786.7,-17331.9,12120.3,-8078.7,5175.46,-3128.76,1822.45,-944.4,423.5,16
0.0157697,6,17205.2,-36076.2,58054.8,-83970.7,113975,-147266,182205,-216357,246908,-271027,286457,-291889,287313,-273995,254288,-231115,207440,-185663,167286,-152706,141403,-132176,123654,-114583,104230,-92353.9,79318,-65743.8,52498.3,-40272.6,29687.4,-20960.8,14210.2,-9188.25,5702.94,-3319.86,1810.46,-759.396,16
0.0162078,6,-29753.9,62140.3,-99289.3,142542,-191967,246308,-302862,357853,-406836,445493,-470313,479351,-472575,451967,-421100,384490,-346668,311409,-281074,256451,-236831,220554,-205528,189935,-172536,153004,-131712,109688,-88093.4,68150.2,-50670.3,36218,-24812.9,16323,-10230.2,6109.94,-3319.94,1469.45,16
0.0166458,6,51300.6,-106642,169392,-241457,322916,-411597,503248,-591851,670535,-732563,772594,-787622,777660,-745726,697339,-639400,578938,-521802,471817,-430346,396570,-368074,341843,-315054,285866,-253592,218823,-182926,147783,-115117,86387.3,-62336.2,43257.8,-28776.3,18348.4,-11059.9,6153.94,-2689.97,16
0.0170839,6,-88107.9,182503,-288257,408304,-542493,687322,-835918,978871,-1.1054e+06,1.20512e+06,-1.26977e+06,1.2948e+06,-1.28023e+06,1.23073e+06,-1.15476e+06,1.06297e+06,-966195,873608,-791286,721688,-663839,614382,-568825,522992,-473934,420589,-363606,305089,-247721,194302,-146959,107108,-75090.5,50615.6,-32643.2,20003,-11207.6,5005.37,16
0.0175219,6,150900,-311451,489495,-689282,910384,-1.14696e+06,1.38811e+06,-1.61896e+06,1.82272e+06,-1.98326e+06,2.08788e+06,-2.12956e+06,2.10842e+06,-2.03163e+06,1.91223e+06,-1.76661e+06,1.61159e+06,-1.46147e+06,1.32603e+06,-1.2095e+06,1.11094e+06,-1.02559e+06,946956,-868675,786282,-697891,604411,-508764,415106,-327577,249690,-183563,130057,-88611.5,57906.3,-35868.3,20389.3,-9121.09,16
0.0179599,6,-257687,530246,-829536,1.16191e+06,-1.52617e+06,1.91283e+06,-2.30445e+06,2.67765e+06,-3.00618e+06,3.26503e+06,-3.43456e+06,3.50403e+06,-3.47362e+06,3.35444e+06,-3.16655e+06,2.93529e+06,-2.68669e+06,2.44325e+06,-2.22054e+06,2.02589e+06,-1.85861e+06,1.71217e+06,-1.577e+06,1.44368e+06,-1.30523e+06,1.15866e+06,-1.00495e+06,848459,-695268,551867,-423589,314056,-224591,154701,-102193,64093.7,-36755.4,16628.6,16
0.018398,6,438983,-900713,1.40329e+06,-1.95592e+06,2.55612e+06,-3.18832e+06,3.82482e+06,-4.42874e+06,4.95911e+06,-5.37702e+06,5.65216e+06,-5.76794e+06,5.72472e+06,-5.53963e+06,5.24367e+06,-4.87595e+06,4.47699e+06,-4.08202e+06,3.71607e+06,-3.39151e+06,3.10862e+06,-2.85841e+06,2.62706e+06,-2.40042e+06,2.1679e+06,-1.9245e+06,1.67147e+06,-1.41495e+06,1.1642e+06,-928980,717800,-536300,387005,-269171,179760,-113891,66005.5,-30008,16
0.018836,6,-746094,1.52698e+06,-2.36994e+06,3.28846e+06,-4.27747e+06,5.31168e+06,-6.34693e+06,7.32521e+06,-8.18239e+06,8.85805e+06,-9.30513e+06,9.49815e+06,-9.43761e+06,9.15006e+06,-8.68332e+06,8.09803e+06,-7.45721e+06,6.81623e+06,-6.21514e+06,5.6749e+06,-5.19787e+06,4.77205e+06,-4.3774e+06,3.99297e+06,-3.60248e+06,3.19803e+06,-2.78081e+06,2.35985e+06,-1.94884e+06,1.56284e+06,-1.21497e+06,914440,-665356,467129,-315001,201620,-117825,53967.1,16
0.0192741,6,1.26549e+06,-2.5839e+06,3.99649e+06,-5.52252e+06,7.15246e+06,-8.84508e+06,1.05302e+07,-1.21164e+07,1.35034e+07,-1.45971e+07,1.53245e+07,-1.56463e+07,1.55631e+07,-1.51162e+07,1.43795e+07,-1.34469e+07,1.24168e+07,-1.13762e+07,1.03893e+07,-9.49129e+06,8.689e+06,-7.96662e+06,7.29554e+06,-6.64459e+06,5.98912e+06,-5.31647e+06,4.62778e+06,-3.93597e+06,3.26164e+06,-2.62766e+06,2.05457e+06,-1.55689e+06,1.14176e+06,-808522,550318,-355426,209472,-96439.1,16
0.0197121,6,-2.1424e+06,4.36515e+06,-6.73006e+06,9.26467e+06,-1.19512e+07,1.47228e+07,-1.74677e+07,2.00421e+07,-2.22888e+07,2.40613e+07,-2.52463e+07,2.57825e+07,-2.56715e+07,2.49766e+07,-2.38125e+07,2.23252e+07,-2.06679e+07,1.8978e+07,-1.73582e+07,1.58675e+07,-1.45211e+07,1.32992e+07,-1.21611e+07,1.10608e+07,-9.96093e+06,8.84167e+06,-7.70355e+06,6.56536e+06,-5.45778e+06,4.41584e+06,-3.47127e+06,2.64735e+06,-1.95569e+06,1.39625e+06,-958508,624419,-370722,171645,16
0.0201502,6,3.62081e+06,-7.36305e+06,1.13192e+07,-1.55276e+07,1.99564e+07,-2.44969e+07,2.89715e+07,-3.31534e+07,3.67967e+07,-3.96726e+07,4.16049e+07,-4.24987e+07,4.23561e+07,-4.12754e+07,3.94344e+07,-3.706e+07,3.4392e+07,-3.16467e+07,2.89889e+07,-2.65169e+07,2.42618e+07,-2.22001e+07,2.02744e+07,-1.84174e+07,1.65728e+07,-1.47095e+07,1.2827e+07,-1.09523e+07,9.13138e+06,-7.41761e+06,5.86033e+06,-4.49617e+06,3.34447e+06,-2.40595e+06,1.66505e+06,-1.09327e+06,653674,-304070,16
0.0205882,6,-6.10984e+06,1.24026e+07,-1.90155e+07,2.60015e+07,-3.33035e+07,4.07454e+07,-4.80449e+07,5.48443e+07,-6.07582e+07,6.54294e+07,-6.85836e+07,7.00733e+07,-6.99014e+07,6.82204e+07,-6.53061e+07,6.15123e+07,-5.7214e+07,5.27526e+07,-4.83926e+07,4.42973e+07,-4.05267e+07,3.70556e+07,-3.38043e+07,3.06748e+07,-2.75826e+07,2.44797e+07,-2.13632e+07,1.82723e+07,-1.52758e+07,1.24552e+07,-9.8866e+06,7.62805e+06,-5.71085e+06,4.13777e+06,-2.88512e+06,1.90846e+06,-1.14838e+06,536650,16
0.0210263,6,1.02952e+07,-2.08646e+07,3.19109e+07,-4.35051e+07,5.55463e+07,-6.77495e+07,7.96655e+07,-9.07302e+07,1.00339e+08,-1.07935e+08,1.13088e+08,-1.15571e+08,1.15386e+08,-1.12771e+08,1.08154e+08,-1.02087e+08,9.51573e+07,-8.79049e+07,8.07539e+07,-7.39749e+07,6.76798e+07,-6.1847e+07,5.6368e+07,-5.11009e+07,4.59202e+07,-4.07517e+07,3.55885e+07,-3.04878e+07,2.55526e+07,-2.09068e+07,1.66686e+07,-1.29288e+07,9.73831e+06,-7.10322e+06,4.98784e+06,-3.32204e+06,2.01098e+06,-943579,16
0.0214643,6,-1.73251e+07,3.50591e+07,-5.34993e+07,7.27374e+07,-9.2597e+07,1.12617e+08,-1.32082e+08,1.50103e+08,-1.65731e+08,1.78093e+08,-1.86521e+08,1.90658e+08,-1.90508e+08,1.86439e+08,-1.79119e+08,1.69408e+08,-1.5823e+08,1.46436e+08,-1.3471e+08,1.23497e+08,-1.13e+08,1.03216e+08,-9.39985e+07,8.51447e+07,-7.6469e+07,6.78584e+07,-5.92994e+07,5.0875e+07,-4.274e+07,3.50831e+07,-2.80866e+07,2.18934e+07,-1.65851e+07,1.21737e+07,-8.60471e+06,5.76783e+06,-3.51079e+06,1.65365e+06,16
0.0219024,6,2.91201e+07,-5.88468e+07,8.96123e+07,-1.21528e+08,1.54288e+08,-1.87147e+08,2.18966e+08,-2.4834e+08,2.7378e+08,-2.93919e+08,3.07714e+08,-3.14605e+08,3.146e+08,-3.0827e+08,2.96655e+08,-2.811e+08,2.63056e+08,-2.43873e+08,2.24645e+08,-2.0611e+08,1.88629e+08,-1.72241e+08,1.56758e+08,-1.41892e+08,1.2737e+08,-1.13024e+08,9.8828e+07,-8.49038e+07,7.14841e+07,-5.88563e+07,4.73017e+07,-3.70439e+07,2.82132e+07,-2.08315e+07,1.48153e+07,-9.99023e+06,6.11219e+06,-2.88903e+06,16
0.0223404,6,-4.88915e+07,9.86768e+07,-1.49978e+08,2.02917e+08,-2.56968e+08,3.10922e+08,-3.62967e+08,4.10885e+08,-4.52334e+08,4.85172e+08,-5.07768e+08,5.19248e+08,-5.1962e+08,5.09773e+08,-4.9133e+08,4.66396e+08,-4.37251e+08,4.06038e+08,-3.74513e+08,3.43892e+08,-3.14811e+08,2.87398e+08,-2.61425e+08,2.36491e+08,-2.12199e+08,1.88294e+08,-1.64738e+08,1.41708e+08,-1.19554e+08,9.87156e+07,-7.96252e+07,6.26319e+07,-4.79427e+07,3.55959e+07,-2.54623e+07,1.72655e+07,-1.06136e+07,5.0331e+06,16
0.0227785,6,8.20038e+07,-1.65315e+08,2.50817e+08,-3.38614e+08,4.27808e+08,-5.16439e+08,6.0162e+08,-6.79847e+08,7.47436e+08,-8.01027e+08,8.38069e+08,-8.5719e+08,8.58401e+08,-8.43086e+08,8.13779e+08,-7.73781e+08,7.2668e+08,-6.75879e+08,6.24197e+08,-5.73634e+08,5.25297e+08,-4.795e+08,4.35986e+08,-3.94204e+08,3.53586e+08,-3.13757e+08,2.74653e+08,-2.36539e+08,1.99944e+08,-1.65534e+08,1.3398e+08,-1.05822e+08,8.13892e+07,-6.07446e+07,4.36873e+07,-2.97778e+07,1.83864e+07,-8.74524e+06,16
0.0232165,6,-1.37414e+08,2.76722e+08,-4.1916e+08,5.6475e+08,-7.1196e+08,8.57614e+08,-9.97112e+08,1.12491e+09,-1.23522e+09,1.32275e+09,-1.38351e+09,1.41536e+09,-1.4183e+09,1.39448e+09,-1.34789e+09,1.28368e+09,-1.20752e+09,1.12481e+09,-1.04008e+09,9.56631e+08,-8.76355e+08,7.99928e+08,-7.27107e+08,6.57158e+08,-5.89276e+08,5.22914e+08,-4.57979e+08,3.94868e+08,-3.34379e+08,2.7753e+08,-2.25351e+08,1.78684e+08,-1.38044e+08,1.03535e+08,-7.48402e+07,5.12602e+07,-3.1781e+07,1.51585e+07,16
0.0236546,6,2.30068e+08,-4.6285e+08,7.00036e+08,-9.41434e+08,1.18443e+09,-1.4239e+09,1.65248e+09,-1.86141e+09,2.04156e+09,-2.18465e+09,2.28439e+09,-2.33743e+09,2.34376e+09,-2.30675e+09,2.23261e+09,-2.12946e+09,2.00625e+09,-1.87155e+09,1.73267e+09,-1.59499e+09,1.46177e+09,-1.33435e+09,1.21261e+09,-1.0956e+09,9.82205e+08,-8.71645e+08,7.63788e+08,-6.59235e+08,5.59194e+08,-4.65221e+08,3.789e+08,-3.01539e+08,2.33939e+08,-1.76268e+08,1.28023e+08,-8.80846e+07,5.48212e+07,-2.62155e+07,16
0.0240926,6,-3.8489e+08,7.73617e+08,-1.16842e+09,1.56863e+09,-1.96982e+09,2.36365e+09,-2.73842e+09,3.08023e+09,-3.37467e+09,3.60874e+09,-3.77258e+09,3.86089e+09,-3.87367e+09,3.81618e+09,-3.69815e+09,3.53236e+09,-3.33292e+09,3.1135e+09,-2.88584e+09,2.65876e+09,-2.43782e+09,2.22558e+09,-2.02224e+09,1.82667e+09,-1.63734e+09,1.45316e+09,-1.27397e+09,1.10069e+09,-9.35146e+08,7.79729e+08,-6.36869e+08,5.08591e+08,-3.96143e+08,2.99781e+08,-2.18703e+08,1.51115e+08,-9.43851e+07,4.52435e+07,16
0.0245307,6,6.4343e+08,-1.29219e+09,1.94912e+09,-2.61255e+09,3.27501e+09,-3.92297e+09,4.53773e+09,-5.09727e+09,5.57888e+09,-5.96205e+09,6.23133e+09,-6.37837e+09,6.40316e+09,-6.31391e+09,6.1259e+09,-5.85924e+09,5.53627e+09,-5.17874e+09,4.80554e+09,-4.43114e+09,4.06496e+09,-3.71171e+09,3.37237e+09,-3.04571e+09,2.72973e+09,-2.42295e+09,2.1252e+09,-1.83789e+09,1.56384e+09,-1.30668e+09,1.07015e+09,-8.57392e+08,6.70328e+08,-5.09343e+08,3.73146e+08,-2.58853e+08,1.62215e+08,-7.79313e+07,16
0.0249687,6,-1.07491e+09,2.15704e+09,-3.24977e+09,4.34946e+09,-5.4435e+09,6.50995e+09,-7.5189e+09,8.43545e+09,-9.22371e+09,9.85141e+09,-1.02942e+10,1.0539e+10,-1.05858e+10,1.04474e+10,-1.01477e+10,9.71859e+09,-9.19531e+09,8.61258e+09,-8.00081e+09,7.38369e+09,-6.7771e+09,6.18957e+09,-5.62372e+09,5.07847e+09,-4.55136e+09,4.04043e+09,-3.54559e+09,3.06907e+09,-2.61517e+09,2.18948e+09,-1.79773e+09,1.44475e+09,-1.13353e+09,8.64613e+08,-6.35912e+08,4.42774e+08,-2.78333e+08,1.33994e+08,16
