0.0967337,6,5.8156,5.79214,6.06902,6.74607,7.87183,9.43944,11.3899,13.6209,16
0.0984925,6,5.83853,5.83493,6.12603,6.80999,7.93477,9.49398,11.4298,13.642,16
0.100251,6,5.86102,5.87691,6.182,6.87279,7.99666,9.54764,11.4692,13.6628,16
0.10201,6,5.88308,5.91811,6.23695,6.93449,8.05751,9.60043,11.508,13.6832,16
0.103769,6,5.90473,5.95854,6.2909,6.9951,8.11733,9.65238,11.5461,13.7034,16
0.105528,6,5.92597,5.99822,6.34387,7.05466,8.17614,9.70347,11.5837,13.7232,16
0.107286,6,5.94681,6.03717,6.39589,7.11317,8.23396,9.75374,11.6206,13.7428,16
0.109045,6,5.96726,6.0754,6.44697,7.17065,8.2908,9.80319,11.657,13.762,16
0.110804,6,5.98733,6.11293,6.49713,7.22713,8.34668,9.85183,11.6928,13.781,16
0.112563,6,6.00703,6.14977,6.5464,7.28263,8.40161,9.89966,11.728,13.7996,16
0.114322,6,6.02636,6.18594,6.59478,7.33716,8.45562,9.94672,11.7627,13.8179,16
0.11608,6,6.04534,6.22145,6.6423,7.39073,8.5087,9.99299,11.7968,13.836,16
0.117839,6,6.06397,6.25632,6.68897,7.44338,8.56089,10.0385,11.8303,13.8538,16
0.119598,6,6.08226,6.29055,6.73481,7.49511,8.61219,10.0833,11.8633,13.8713,16
0.121357,6,6.10021,6.32417,6.77983,7.54593,8.66262,10.1273,11.8958,13.8885,16
0.123116,6,6.11784,6.35718,6.82406,7.59588,8.71219,10.1706,11.9277,13.9054,16
0.124874,6,6.13515,6.38959,6.8675,7.64496,8.76092,10.2131,11.9591,13.9221,16
0.126633,6,6.15215,6.42143,6.91017,7.69318,8.80883,10.255,11.99,13.9384,16
0.128392,6,6.16883,6.45269,6.9521,7.74057,8.85591,10.2961,12.0204,13.9546,16
0.130151,6,6.18522,6.4834,6.99328,7.78714,8.9022,10.3366,12.0503,13.9704,16
0.13191,6,6.20131,6.51356,7.03373,7.8329,8.94769,10.3764,12.0797,13.986,16
0.133668,6,6.21712,6.54318,7.07348,7.87786,8.99241,10.4155,12.1086,14.0014,16
0.135427,6,6.23264,6.57228,7.11253,7.92205,9.03637,10.454,12.1371,14.0164,16
0.137186,6,6.24788,6.60086,7.15089,7.96547,9.07958,10.4918,12.165,14.0313,16
0.138945,6,6.26285,6.62893,7.18858,8.00814,9.12205,10.529,12.1925,14.0459,16
0.140704,6,6.27756,6.65651,7.2256,8.05007,9.1638,10.5655,12.2196,14.0602,16
0.142462,6,6.292,6.68359,7.26199,8.09128,9.20483,10.6015,12.2462,14.0744,16
0.144221,6,6.30619,6.71021,7.29773,8.13178,9.24516,10.6368,12.2723,14.0882,16
0.14598,6,6.32013,6.73635,7.33285,8.17157,9.28481,10.6716,12.298,14.1019,16
0.147739,6,6.33382,6.76203,7.36736,8.21068,9.32377,10.7057,12.3233,14.1153,16
0.149497,6,6.34727,6.78726,7.40126,8.24911,9.36207,10.7393,12.3481,14.1285,16
0.151256,6,6.36048,6.81205,7.43458,8.28688,9.39972,10.7723,12.3726,14.1415,16
0.153015,6,6.37345,6.83641,7.46731,8.324,9.43672,10.8047,12.3966,14.1543,16
0.154774,6,6.3862,6.86033,7.49948,8.36047,9.47309,10.8366,12.4202,14.1668,16
