0,0,0.000555864,0.00111173,0.00166759,0.00222346,0.00277932,0.00333519,0.00389105,0.00444691,0.00500278,0.00555864,0.00611451,0.00667037,0.00722624,0.0077821,0.00833797,0.00889383,0.00944969,0.0100056,0.0105614,0.0111173,0.0116732,0.012229,0.0127849,0.0133407,0.0138966,0.0144525,0.0150083,0.0155642,0.0161201,0.0166759,0.0172318,0.0177877,0.0183435,0.0188994,0.0194553,0.0200111,0.020567,0.0211228,0.0216787,0.0222346,0.0227904,0.0233463,0.0239022,0.024458,0.0250139,0.0255698,0.0261256,0.0266815,0.0272374,0.0277932,0.0283491,0.0289049,0.0294608,0.0300167,0.0305725,0.0311284,0.0316843,0.0322401,0.032796,0.0333519,0.0339077,0.0344636,0.0350195,0.0355753,0.0361312,0.036687,0.0372429,0.0377988,0.0383546,0.0389105,0.0394664,0.0400222,0.0405781,0.041134,0.0416898,0.0422457,0.0428016,0.0433574,0.0439133,0.0444691,0.045025,0.0455809,0.0461367,0.0466926,0.0472485,0.0478043,0.0483602,0.0489161,0.0494719,0.0500278,0.0505837,0.0511395,0.0516954,0.0522513,0.0528071,0.053363,0.0539188,0.0544747,0.0550306,0.0555864,0.0561423,0.0566982,0.057254,0.0578099,0.0583658,0.0589216,0.0594775,0.0600334,0.0605892,0.0611451,0.0617009,0.0622568,0.0628127,0.0633685,0.0639244,0.0644803,0.0650361,0.065592,0.0661479,0.0667037,0.0672596,0.0678155,0.0683713,0.0689272,0.069483,0.0700389,0.0705948,0.0711506,0.0717065,0.0722624,0.0728182,0.0733741,0.07393,0.0744858,0.0750417,0.0755976,0.0761534,0.0767093,0.0772651,0.077821,0.0783769,0.0789327,0.0794886,0.0800445,0.0806003,0.0811562,0.0817121,0.0822679,0.0828238,0.0833797,0.0839355,0.0844914,0.0850472,0.0856031,0.086159,0.0867148,0.0872707,0.0878266,0.0883824,0.0889383,0.0894942,0.09005,0.0906059,0.0911618,0.0917176,0.0922735,0.0928293,0.0933852,0.0939411,0.0944969,0.0950528,0.0956087,0.0961645,0.0967204,0.0972763,0.0978321,0.098388,0.0989439,0.0994997,0.100056,0.100611,0.101167,0.101723,0.102279,0.102835,0.103391,0.103947,0.104503,0.105058,0.105614,0.10617,0.106726,0.107282,0.107838,0.108394,0.108949,0.109505,0.110061,0.110617,0.111173,0.111729,0.112285,0.11284,0.113396,0.113952,0.114508,0.115064,0.11562,0.116176,0.116732,0.117287,0.117843,0.118399,0.118955,0.119511,0.120067,0.120623,0.121178,0.121734,0.12229,0.122846,0.123402,0.123958,0.124514,0.125069,0.125625,0.126181,0.126737,0.127293,0.127849,0.128405,0.128961,0.129516,0.130072,0.130628,0.131184,0.13174,0.132296,0.132852,0.133407,0.133963,0.134519,0.135075,0.135631,0.136187,0.136743,0.137298,0.137854,0.13841,0.138966,0.139522,0.140078,0.140634,0.14119,0.141745,0.142301,0.142857,0.143413,0.143969,0.144525,0.145081,0.145636,0.146192,0.146748,0.147304,0.14786,0.148416,0.148972,0.149528,0.150083,0.150639,0.151195,0.151751,0.152307,0.152863,0.153419,0.153974,0.15453,0.155086,0.155642,0.156198,0.156754,0.15731,0.157865,0.158421,0.158977,0.159533,0.160089,0.160645,0.161201,0.161757,0.162312,0.162868,0.163424,0.16398,0.164536,0.165092,0.165648,0.166203,0.166759,0.167315,0.167871,0.168427,0.168983,0.169539,0.170094,0.17065,0.171206,0.171762,0.172318,0.172874,0.17343,0.173986,0.174541,0.175097,0.175653,0.176209,0.176765,0.177321,0.177877,0.178432,0.178988,0.179544,0.1801,0.180656,0.181212,0.181768,0.182324,0.182879,0.183435,0.183991,0.184547,0.185103,0.185659,0.186215,0.18677,0.187326,0.187882,0.188438,0.188994,0.18955,0.190106,0.190661,0.191217,0.191773,0.192329,0.192885,0.193441,0.193997,0.194553,0.195108,0.195664,0.19622,0.196776,0.197332,0.197888,0.198444,0.198999,0.199555,0.200111,0.200667,0.201223,0.201779,0.202335,0.20289,0.203446,0.204002,0.204558,0.205114,0.20567,0.206226,0.206782,0.207337,0.207893,0.208449,0.209005,0.209561,0.210117,0.210673,0.211228,0.211784,0.21234,0.212896,0.213452,0.214008,0.214564,0.21512,0.215675,0.216231,0.216787,0.217343,0.217899,0.218455,0.219011,0.219566,0.220122,0.220678,0.221234,0.22179,0.222346,0.222902,0.223457,0.224013,0.224569,0.225125,0.225681,0.226237,0.226793,0.227349,0.227904,0.22846,0.229016,0.229572,0.230128,0.230684,0.23124,0.231795,0.232351,0.232907,0.233463,0.234019,0.234575,0.235131,0.235686,0.236242,0.236798,0.237354,0.23791,0.238466,0.239022,0.239578,0.240133,0.240689,0.241245,0.241801,0.242357,0.242913,0.243469,0.244024,0.24458,0.245136,0.245692,0.246248,0.246804,0.24736,0.247916,0.248471,0.249027,0.249583,0.250139,0.250695,0.251251,0.251807,0.252362,0.252918,0.253474,0.25403,0.254586,0.255142,0.255698,0.256253,0.256809,0.257365,0.257921,0.258477,0.259033,0.259589,0.260145,0.2607,0.261256,0.261812,0.262368,0.262924,0.26348,0.264036,0.264591,0.265147,0.265703,0.266259,0.266815,0.267371,0.267927,0.268482,0.269038,0.269594,0.27015,0.270706,0.271262,0.271818,0.272374,0.272929,0.273485,0.274041,0.274597,0.275153,0.275709,0.276265,0.27682,0.277376,0.277932,0.278488,0.279044,0.2796,0.280156,0.280712,0.281267,0.281823,0.282379,0.282935,0.283491,0.284047,0.284603,0.285158,0.285714,0.28627,0.286826,0.287382,0.287938,0.288494,0.289049,0.289605,0.290161,0.290717,0.291273,0.291829,0.292385,0.292941,0.293496,0.294052,0.294608,0.295164,0.29572,0.296276,0.296832,0.297387,0.297943,0.298499,0.299055,0.299611,0.300167,0.300723,0.301278,0.301834,0.30239,0.302946,0.303502,0.304058,0.304614,0.30517,0.305725,0.306281,0.306837,0.307393,0.307949,0.308505,0.309061,0.309616,0.310172,0.310728,0.311284,0.31184,0.312396,0.312952,0.313508,0.314063,0.314619,0.315175,0.315731,0.316287,0.316843,0.317399,0.317954,0.31851,0.319066,0.319622,0.320178,0.320734,0.32129,0.321845,0.322401,0.322957,0.323513,0.324069,0.324625,0.325181,0.325737,0.326292,0.326848,0.327404,0.32796,0.328516,0.329072,0.329628,0.330183,0.330739,0.331295,0.331851,0.332407,0.332963,0.333519,0.334074,0.33463,0.335186,0.335742,0.336298,0.336854,0.33741,0.337966,0.338521,0.339077,0.339633,0.340189,0.340745,0.341301,0.341857,0.342412,0.342968,0.343524,0.34408,0.344636,0.345192,0.345748,0.346304,0.346859,0.347415,0.347971,0.348527,0.349083,0.349639,0.350195,0.35075,0.351306,0.351862,0.352418,0.352974,0.35353,0.354086,0.354641,0.355197,0.355753,0.356309,0.356865,0.357421,0.357977,0.358533,0.359088,0.359644,0.3602,0.360756,0.361312,0.361868,0.362424,0.362979,0.363535,0.364091,0.364647,0.365203,0.365759,0.366315,0.36687,0.367426,0.367982,0.368538,0.369094,0.36965,0.370206,0.370762,0.371317,0.371873,0.372429,0.372985,0.373541,0.374097,0.374653,0.375208,0.375764,0.37632,0.376876,0.377432,0.377988,0.378544,0.379099,0.379655,0.380211,0.380767,0.381323,0.381879,0.382435,0.382991,0.383546,0.384102,0.384658,0.385214,0.38577,0.386326,0.386882,0.387437,0.387993,0.388549,0.389105,0.389661,0.390217,0.390773,0.391329,0.391884,0.39244,0.392996,0.393552,0.394108,0.394664,0.39522,0.395775,0.396331,0.396887,0.397443,0.397999,0.398555,0.399111,0.399666,0.400222,0.400778,0.401334,0.40189,0.402446,0.403002,0.403558,0.404113,0.404669,0.405225,0.405781,0.406337,0.406893,0.407449,0.408004,0.40856,0.409116,0.409672,0.410228,0.410784,0.41134,0.411895,0.412451,0.413007,0.413563,0.414119,0.414675,0.415231,0.415787,0.416342,0.416898,0.417454,0.41801,0.418566,0.419122,0.419678,0.420233,0.420789,0.421345,0.421901,0.422457,0.423013,0.423569,0.424125,0.42468,0.425236,0.425792,0.426348,0.426904,0.42746,0.428016,0.428571,0.429127,0.429683,0.430239,0.430795,0.431351,0.431907,0.432462,0.433018,0.433574,0.43413,0.434686,0.435242,0.435798,0.436354,0.436909,0.437465,0.438021,0.438577,0.439133,0.439689,0.440245,0.4408,0.441356,0.441912,0.442468,0.443024,0.44358,0.444136,0.444691,0.445247,0.445803,0.446359,0.446915,0.447471,0.448027,0.448583,0.449138,0.449694,0.45025,0.450806,0.451362,0.451918,0.452474,0.453029,0.453585,0.454141,0.454697,0.455253,0.455809,0.456365,0.456921,0.457476,0.458032,0.458588,0.459144,0.4597,0.460256,0.460812,0.461367,0.461923,0.462479,0.463035,0.463591,0.464147,0.464703,0.465258,0.465814,0.46637,0.466926,0.467482,0.468038,0.468594,0.46915,0.469705,0.470261,0.470817,0.471373,0.471929,0.472485,0.473041,0.473596,0.474152,0.474708,0.475264,0.47582,0.476376,0.476932,0.477487,0.478043,0.478599,0.479155,0.479711,0.480267,0.480823,0.481379,0.481934,0.48249,0.483046,0.483602,0.484158,0.484714,0.48527,0.485825,0.486381,0.486937,0.487493,0.488049,0.488605,0.489161,0.489717,0.490272,0.490828,0.491384,0.49194,0.492496,0.493052,0.493608,0.494163,0.494719,0.495275,0.495831,0.496387,0.496943,0.497499,0.498054,0.49861,0.499166,0.499722,0.500278,0.500834,0.50139,0.501946,0.502501,0.503057,0.503613,0.504169,0.504725,0.505281,0.505837,0.506392,0.506948,0.507504,0.50806,0.508616,0.509172,0.509728,0.510283,0.510839,0.511395,0.511951,0.512507,0.513063,0.513619,0.514175,0.51473,0.515286,0.515842,0.516398,0.516954,0.51751,0.518066,0.518621,0.519177,0.519733,0.520289,0.520845,0.521401,0.521957,0.522513,0.523068,0.523624,0.52418,0.524736,0.525292,0.525848,0.526404,0.526959,0.527515,0.528071,0.528627,0.529183,0.529739,0.530295,0.53085,0.531406,0.531962,0.532518,0.533074,0.53363,0.534186,0.534742,0.535297,0.535853,0.536409,0.536965,0.537521,0.538077,0.538633,0.539188,0.539744,0.5403,0.540856,0.541412,0.541968,0.542524,0.543079,0.543635,0.544191,0.544747,0.545303,0.545859,0.546415,0.546971,0.547526,0.548082,0.548638,0.549194,0.54975,0.550306,0.550862,0.551417,0.551973,0.552529,0.553085,0.553641,0.554197,0.554753,0.555309,0.555864,0.55642,0.556976,0.557532,0.558088,0.558644,0.5592,0.559755,0.560311,0.560867,0.561423,0.561979,0.562535,0.563091,0.563646,0.564202,0.564758,0.565314,0.56587,0.566426,0.566982,0.567538,0.568093,0.568649,0.569205,0.569761,0.570317,0.570873,0.571429,0.571984,0.57254,0.573096,0.573652,0.574208,0.574764,0.57532,0.575875,0.576431,0.576987,0.577543,0.578099,0.578655,0.579211,0.579767,0.580322,0.580878,0.581434,0.58199,0.582546,0.583102,0.583658,0.584213,0.584769,0.585325,0.585881,0.586437,0.586993,0.587549,0.588105,0.58866,0.589216,0.589772,0.590328,0.590884,0.59144,0.591996,0.592551,0.593107,0.593663,0.594219,0.594775,0.595331,0.595887,0.596442,0.596998,0.597554,0.59811,0.598666,0.599222,0.599778,0.600334,0.600889,0.601445,0.602001,0.602557,0.603113,0.603669,0.604225,0.60478,0.605336,0.605892,0.606448,0.607004,0.60756,0.608116,0.608671,0.609227,0.609783,0.610339,0.610895,0.611451,0.612007,0.612563,0.613118,0.613674,0.61423,0.614786,0.615342,0.615898,0.616454,0.617009,0.617565,0.618121,0.618677,0.619233,0.619789,0.620345,0.620901,0.621456,0.622012,0.622568,0.623124,0.62368,0.624236,0.624792,0.625347,0.625903,0.626459,0.627015,0.627571,0.628127,0.628683,0.629238,0.629794,0.63035,0.630906,0.631462,0.632018,0.632574,0.63313,0.633685,0.634241,0.634797,0.635353,0.635909,0.636465,0.637021,0.637576,0.638132,0.638688,0.639244,0.6398,0.640356,0.640912,0.641467,0.642023,0.642579,0.643135,0.643691,0.644247,0.644803,0.645359,0.645914,0.64647,0.647026,0.647582,0.648138,0.648694,0.64925,0.649805,0.650361,0.650917,0.651473,0.652029,0.652585,0.653141,0.653696,0.654252,0.654808,0.655364,0.65592,0.656476,0.657032,0.657588,0.658143,0.658699,0.659255,0.659811,0.660367,0.660923,0.661479,0.662034,0.66259,0.663146,0.663702,0.664258,0.664814,0.66537,0.665926,0.666481,0.667037,0.667593,0.668149,0.668705,0.669261,0.669817,0.670372,0.670928,0.671484,0.67204,0.672596,0.673152,0.673708,0.674263,0.674819,0.675375,0.675931,0.676487,0.677043,0.677599,0.678155,0.67871,0.679266,0.679822,0.680378,0.680934,0.68149,0.682046,0.682601,0.683157,0.683713,0.684269,0.684825,0.685381,0.685937,0.686492,0.687048,0.687604,0.68816,0.688716,0.689272,0.689828,0.690384,0.690939,0.691495,0.692051,0.692607,0.693163,0.693719,0.694275,0.69483,0.695386,0.695942,0.696498,0.697054,0.69761,0.698166,0.698722,0.699277,0.699833,0.700389,0.700945,0.701501,0.702057,0.702613,0.703168,0.703724,0.70428,0.704836,0.705392,0.705948,0.706504,0.707059,0.707615,0.708171,0.708727,0.709283,0.709839,0.710395,0.710951,0.711506,0.712062,0.712618,0.713174,0.71373,0.714286,0.714842,0.715397,0.715953,0.716509,0.717065,0.717621,0.718177,0.718733,0.719288,0.719844,0.7204,0.720956,0.721512,0.722068,0.722624,0.72318,0.723735,0.724291,0.724847,0.725403,0.725959,0.726515,0.727071,0.727626,0.728182,0.728738,0.729294,0.72985,0.730406,0.730962,0.731518,0.732073,0.732629,0.733185,0.733741,0.734297,0.734853,0.735409,0.735964,0.73652,0.737076,0.737632,0.738188,0.738744,0.7393,0.739855,0.740411,0.740967,0.741523,0.742079,0.742635,0.743191,0.743747,0.744302,0.744858,0.745414,0.74597,0.746526,0.747082,0.747638,0.748193,0.748749,0.749305,0.749861,0.750417,0.750973,0.751529,0.752084,0.75264,0.753196,0.753752,0.754308,0.754864,0.75542,0.755976,0.756531,0.757087,0.757643,0.758199,0.758755,0.759311,0.759867,0.760422,0.760978,0.761534,0.76209,0.762646,0.763202,0.763758,0.764314,0.764869,0.765425,0.765981,0.766537,0.767093,0.767649,0.768205,0.76876,0.769316,0.769872,0.770428,0.770984,0.77154,0.772096,0.772651,0.773207,0.773763,0.774319,0.774875,0.775431,0.775987,0.776543,0.777098,0.777654,0.77821,0.778766,0.779322,0.779878,0.780434,0.780989,0.781545,0.782101,0.782657,0.783213,0.783769,0.784325,0.78488,0.785436,0.785992,0.786548,0.787104,0.78766,0.788216,0.788772,0.789327,0.789883,0.790439,0.790995,0.791551,0.792107,0.792663,0.793218,0.793774,0.79433,0.794886,0.795442,0.795998,0.796554,0.79711,0.797665,0.798221,0.798777,0.799333,0.799889,0.800445,0.801001,0.801556,0.802112,0.802668,0.803224,0.80378,0.804336,0.804892,0.805447,0.806003,0.806559,0.807115,0.807671,0.808227,0.808783,0.809339,0.809894,0.81045,0.811006,0.811562,0.812118,0.812674,0.81323,0.813785,0.814341,0.814897,0.815453,0.816009,0.816565,0.817121,0.817676,0.818232,0.818788,0.819344,0.8199,0.820456,0.821012,0.821568,0.822123,0.822679,0.823235,0.823791,0.824347,0.824903,0.825459,0.826014,0.82657,0.827126,0.827682,0.828238,0.828794,0.82935,0.829906,0.830461,0.831017,0.831573,0.832129,0.832685,0.833241,0.833797,0.834352,0.834908,0.835464,0.83602,0.836576,0.837132,0.837688,0.838243,0.838799,0.839355,0.839911,0.840467,0.841023,0.841579,0.842135,0.84269,0.843246,0.843802,0.844358,0.844914,0.84547,0.846026,0.846581,0.847137,0.847693,0.848249,0.848805,0.849361,0.849917,0.850472,0.851028,0.851584,0.85214,0.852696,0.853252,0.853808,0.854364,0.854919,0.855475,0.856031,0.856587,0.857143,0.857699,0.858255,0.85881,0.859366,0.859922,0.860478,0.861034,0.86159,0.862146,0.862702,0.863257,0.863813,0.864369,0.864925,0.865481,0.866037,0.866593,0.867148,0.867704,0.86826,0.868816,0.869372,0.869928,0.870484,0.871039,0.871595,0.872151,0.872707,0.873263,0.873819,0.874375,0.874931,0.875486,0.876042,0.876598,0.877154,0.87771,0.878266,0.878822,0.879377,0.879933,0.880489,0.881045,0.881601,0.882157,0.882713,0.883268,0.883824,0.88438,0.884936,0.885492,0.886048,0.886604,0.88716,0.887715,0.888271,0.888827,0.889383,0.889939,0.890495,0.891051,0.891606,0.892162,0.892718,0.893274,0.89383,0.894386,0.894942,0.895497,0.896053,0.896609,0.897165,0.897721,0.898277,0.898833,0.899389,0.899944,0.9005,0.901056,0.901612,0.902168,0.902724,0.90328,0.903835,0.904391,0.904947,0.905503,0.906059,0.906615,0.907171,0.907727,0.908282,0.908838,0.909394,0.90995,0.910506,0.911062,0.911618,0.912173,0.912729,0.913285,0.913841,0.914397,0.914953,0.915509,0.916064,0.91662,0.917176,0.917732,0.918288,0.918844,0.9194,0.919956,0.920511,0.921067,0.921623,0.922179,0.922735,0.923291,0.923847,0.924402,0.924958,0.925514,0.92607,0.926626,0.927182,0.927738,0.928293,0.928849,0.929405,0.929961,0.930517,0.931073,0.931629,0.932185,0.93274,0.933296,0.933852,0.934408,0.934964,0.93552,0.936076,0.936631,0.937187,0.937743,0.938299,0.938855,0.939411,0.939967,0.940523,0.941078,0.941634,0.94219,0.942746,0.943302,0.943858,0.944414,0.944969,0.945525,0.946081,0.946637,0.947193,0.947749,0.948305,0.94886,0.949416,0.949972,0.950528,0.951084,0.95164,0.952196,0.952752,0.953307,0.953863,0.954419,0.954975,0.955531,0.956087,0.956643,0.957198,0.957754,0.95831,0.958866,0.959422,0.959978,0.960534,0.961089,0.961645,0.962201,0.962757,0.963313,0.963869,0.964425,0.964981,0.965536,0.966092,0.966648,0.967204,0.96776,0.968316,0.968872,0.969427,0.969983,0.970539,0.971095,0.971651,0.972207,0.972763,0.973319,0.973874,0.97443,0.974986,0.975542,0.976098,0.976654,0.97721,0.977765,0.978321,0.978877,0.979433,0.979989,0.980545,0.981101,0.981656,0.982212,0.982768,0.983324,0.98388,0.984436,0.984992,0.985548,0.986103,0.986659,0.987215,0.987771,0.988327,0.988883,0.989439,0.989994,0.99055,0.991106,0.991662,0.992218,0.992774,0.99333,0.993885,0.994441,0.994997,0.995553,0.996109,0.996665,0.997221,0.997777,0.998332,0.998888,0.999444,1
