0.00330739,6,5.31059,4.62185,3.93548,3.25604,2.59354,1.96605,1.39964,0.923662,0.562215,0.328057,0.224986,0.258077,0.442392,0.800218,1.34681,2.07581,2.95638,3.94385,4.995,6.07816,7.17488,8.27642,9.37942,10.4828,11.5862,12.6897,13.7931,14.8966,16
0.00350195,6,5.3107,4.62224,3.93661,3.25881,2.59927,1.97604,1.41444,0.942402,0.583042,0.349506,0.247265,0.28282,0.470782,0.831105,1.37666,2.10061,2.97387,3.95427,5.00024,6.08038,7.17567,8.27666,9.37948,10.4828,11.5862,12.6897,13.7931,14.8966,16
0.0036965,6,5.31084,4.6227,3.93789,3.2618,2.60521,1.98613,1.42909,0.960838,0.603629,0.370988,0.269811,0.307757,0.498983,0.861412,1.40585,2.12504,2.9914,3.965,5.00583,6.08286,7.1766,8.27696,9.37956,10.4828,11.5862,12.6897,13.7931,14.8966,16
0.00389105,6,5.31101,4.62325,3.93932,3.26499,2.61135,1.99628,1.44362,0.979008,0.624011,0.392498,0.292574,0.332836,0.526995,0.891192,1.43444,2.14912,3.00895,3.976,5.01175,6.08559,7.17768,8.27733,9.37966,10.4828,11.5862,12.6897,13.7931,14.8966,16
0.0040856,6,5.31121,4.62387,3.94089,3.26837,2.61766,2.00649,1.45803,0.996943,0.644215,0.414028,0.315511,0.358017,0.554816,0.920488,1.46249,2.17287,3.02649,3.98724,5.01798,6.08858,7.17892,8.27777,9.3798,10.4829,11.5862,12.6897,13.7931,14.8966,16
0.00428016,6,5.31145,4.62458,3.9426,3.27194,2.62413,2.01675,1.47232,1.01467,0.664265,0.435572,0.338585,0.383262,0.582447,0.949339,1.49004,2.19631,3.04402,3.99869,5.0245,6.09181,7.18031,8.27829,9.37997,10.4829,11.5862,12.6897,13.7931,14.8966,16
0.00447471,6,5.31172,4.62538,3.94445,3.27568,2.63074,2.02705,1.48652,1.03222,0.68418,0.457122,0.361764,0.408542,0.609887,0.977778,1.51713,2.21945,3.06152,4.01033,5.03129,6.09528,7.18186,8.27889,9.38018,10.483,11.5863,12.6897,13.7931,14.8966,16
0.00466926,6,5.31204,4.62627,3.94644,3.27958,2.63749,2.03738,1.50063,1.04961,0.703974,0.47867,0.38502,0.433832,0.637137,1.00583,1.54379,2.24232,3.07898,4.02214,5.03833,6.09897,7.18357,8.27959,9.38042,10.4831,11.5863,12.6897,13.7931,14.8966,16
0.00486381,6,5.3124,4.62724,3.94856,3.28363,2.64436,2.04775,1.51466,1.06685,0.723662,0.500211,0.40833,0.45911,0.664198,1.03353,1.57007,2.26492,3.09641,4.03409,5.0456,6.10289,7.18544,8.28038,9.38072,10.4832,11.5863,12.6897,13.7931,14.8966,16
0.00505837,6,5.3128,4.6283,3.95081,3.28783,2.65134,2.05814,1.52861,1.08397,0.743253,0.521738,0.431672,0.484358,0.691071,1.06089,1.59597,2.28728,3.11378,4.04617,5.05309,6.10703,7.18747,8.28126,9.38106,10.4833,11.5863,12.6897,13.7931,14.8966,16
0.00525292,6,5.31324,4.62945,3.95319,3.29217,2.65842,2.06856,1.5425,1.10097,0.762756,0.543246,0.455029,0.509559,0.717757,1.08793,1.62153,2.3094,3.13111,4.05836,5.06078,6.11136,7.18965,8.28224,9.38146,10.4834,11.5864,12.6897,13.7931,14.8966,16
0.00544747,6,5.31373,4.63068,3.95568,3.29663,2.6656,2.079,1.55633,1.11788,0.782179,0.564728,0.478385,0.534702,0.744259,1.11467,1.64677,2.3313,3.14838,4.07066,5.06866,6.1159,7.19199,8.28333,9.3819,10.4836,11.5864,12.6897,13.7931,14.8966,16
0.00564202,6,5.31425,4.632,3.95829,3.30121,2.67287,2.08946,1.57011,1.13469,0.801526,0.58618,0.501727,0.559775,0.770577,1.14112,1.67171,2.35298,3.16559,4.08305,5.07672,6.12062,7.19449,8.28451,9.38241,10.4838,11.5865,12.6897,13.7931,14.8966,16
0.00583658,6,5.31482,4.6334,3.96101,3.30592,2.68022,2.09994,1.58384,1.15142,0.820803,0.607596,0.525043,0.584769,0.796715,1.16731,1.69636,2.37447,3.18275,4.09552,5.08494,6.12552,7.19713,8.2858,9.38298,10.484,11.5866,12.6898,13.7931,14.8966,16
